City,Province,Latitude...3,Longitude...4,full_address,Latitude...6,Longitude...7
Fort Fraser,British Columbia,NA,NA,"Fort Fraser, British Columbia, Canada",54.066642,-124.556122
Fort Good Hope,Northwest Territories,NA,NA,"Fort Good Hope, Northwest Territories, Canada",66.2597495,-128.6316372
Fort Hope,Ontario,NA,NA,"Fort Hope, Ontario, Canada",51.5570591,-87.9045918
Fort Liard,Northwest Territories,NA,NA,"Fort Liard, Northwest Territories, Canada",60.2402341,-123.4423472
Fort MacKay,Alberta,NA,NA,"Fort MacKay, Alberta, Canada",57.1825744,-111.6378436
Fort Macleod,Alberta,NA,NA,"Fort Macleod, Alberta, Canada",49.7267379,-113.4076001
Fort McMurray,Alberta,NA,NA,"Fort McMurray, Alberta, Canada",56.7291997,-111.3885221
Fort McPherson,Northwest Territories,NA,NA,"Fort McPherson, Northwest Territories, Canada",67.4369926,-134.8824032
Fort Nelson,British Columbia,NA,NA,"Fort Nelson, British Columbia, Canada",58.8048351,-122.7014595
Fort Providence,Northwest Territories,NA,NA,"Fort Providence, Northwest Territories, Canada",61.3523087,-117.6489862
Fort Qu`Appelle,Saskatchewan,NA,NA,"Fort Qu`Appelle, Saskatchewan, Canada",50.7719106,-103.7958877
Fort Saskatchewan,Alberta,NA,NA,"Fort Saskatchewan, Alberta, Canada",53.7128571,-113.214894
Fort Severn,Ontario,NA,NA,"Fort Severn, Ontario, Canada",56.0193139,-87.6659148
Fort Severn First Nation,Ontario,NA,NA,"Fort Severn First Nation, Ontario, Canada",56.0092196,-87.6543705
Fort Simpson,Northwest Territories,NA,NA,"Fort Simpson, Northwest Territories, Canada",61.8631427,-121.354276
Fort Smith,Northwest Territories,NA,NA,"Fort Smith, Northwest Territories, Canada",60.005852,-111.890259
Fort St. James,British Columbia,NA,NA,"Fort St. James, British Columbia, Canada",54.4446952,-124.2596983
Fort St. John,British Columbia,NA,NA,"Fort St. John, British Columbia, Canada",56.2527571,-120.8472064
Fort Vermilion,Alberta,NA,NA,"Fort Vermilion, Alberta, Canada",58.3838352,-116.0395199
Fort William First Nation,Ontario,NA,NA,"Fort William First Nation, Ontario, Canada",48.2404751,-89.1027203
Fort-Coulonge,Quebec,NA,NA,"Fort-Coulonge, Quebec, Canada",45.8410825,-76.736457
Forteau,Newfoundland,NA,NA,"Forteau, Newfoundland, Canada",51.4722359,-56.9580652
Fortierville,Quebec,NA,NA,"Fortierville, Quebec, Canada",46.487047,-72.032204
Fortune,Newfoundland,NA,NA,"Fortune, Newfoundland, Canada",47.0727353,-55.8276433
Fossambault-sur-le-Lac,Quebec,NA,NA,"Fossambault-sur-le-Lac, Quebec, Canada",46.871928,-71.6185
Fox Cove-Mortier,Newfoundland,NA,NA,"Fox Cove-Mortier, Newfoundland, Canada",47.1041521,-55.1128794
Fox Creek,Alberta,NA,NA,"Fox Creek, Alberta, Canada",54.4061853,-116.8004913
Fox Lake,Alberta,NA,NA,"Fox Lake, Alberta, Canada",51.6614475,-111.9910744
Fox Valley,Saskatchewan,NA,NA,"Fox Valley, Saskatchewan, Canada",50.466667,-109.483333
Foxboro,Ontario,NA,NA,"Foxboro, Ontario, Canada",44.2495751,-77.436114
Foxwarren,Manitoba,NA,NA,"Foxwarren, Manitoba, Canada",50.5182852,-101.147994
Foymount,Ontario,NA,NA,"Foymount, Ontario, Canada",45.4355238,-77.3065211
Frampton,Quebec,NA,NA,"Frampton, Quebec, Canada",46.463403,-70.807571
Francis,Saskatchewan,NA,NA,"Francis, Saskatchewan, Canada",50.1019377,-103.8670152
Frankford,Ontario,NA,NA,"Frankford, Ontario, Canada",44.2014122,-77.5957588
Franklin Centre,Quebec,NA,NA,"Franklin Centre, Quebec, Canada",45.0292789,-73.9233647
Fraser Lake,British Columbia,NA,NA,"Fraser Lake, British Columbia, Canada",54.0602917,-124.843962
Fredericton,New Brunswick,NA,NA,"Fredericton, New Brunswick, Canada",45.9488278,-66.6291827
Fredericton Junction,New Brunswick,NA,NA,"Fredericton Junction, New Brunswick, Canada",45.6608225,-66.6035176
Freelton,Ontario,NA,NA,"Freelton, Ontario, Canada",43.4007446,-80.0391865
Freeport,Nova Scotia,NA,NA,"Freeport, Nova Scotia, Canada",44.2773884,-66.3243458
Frelighsburg,Quebec,NA,NA,"Frelighsburg, Quebec, Canada",45.056061,-72.836609
French River First Nation,Ontario,NA,NA,"French River First Nation, Ontario, Canada",NA,NA
French Village,Nova Scotia,NA,NA,"French Village, Nova Scotia, Canada",44.6309171,-63.9188863
Frenchmans Island,Newfoundland,NA,NA,"Frenchmans Island, Newfoundland, Canada",47.8517348,-53.933231
Freshwater,Newfoundland,NA,NA,"Freshwater, Newfoundland, Canada",47.6024561,-53.0074605
Frobisher,Saskatchewan,NA,NA,"Frobisher, Saskatchewan, Canada",49.2083214,-102.4277764
Frontier,Saskatchewan,NA,NA,"Frontier, Saskatchewan, Canada",49.2061064,-108.5675445
Fruitvale,British Columbia,NA,NA,"Fruitvale, British Columbia, Canada",49.114921,-117.544602
Fugereville,Quebec,NA,NA,"Fugereville, Quebec, Canada",47.3975241,-79.1999638
Gabarus,Nova Scotia,NA,NA,"Gabarus, Nova Scotia, Canada",45.8381197,-60.1419301
Gabriola,British Columbia,NA,NA,"Gabriola, British Columbia, Canada",49.1746559,-123.8468816
Gadsby,Alberta,NA,NA,"Gadsby, Alberta, Canada",52.2958822,-112.3552893
Gagetown,New Brunswick,NA,NA,"Gagetown, New Brunswick, Canada",45.7822746,-66.1472505
Gainsborough,Saskatchewan,NA,NA,"Gainsborough, Saskatchewan, Canada",49.1775531,-101.4499529
Galahad,Alberta,NA,NA,"Galahad, Alberta, Canada",52.516667,-111.916667
Galiano Island,British Columbia,NA,NA,"Galiano Island, British Columbia, Canada",48.9366631,-123.4681528
Galt,Ontario,NA,NA,"Galt, Ontario, Canada",43.3589869,-80.3152471
Gambo,Newfoundland,NA,NA,"Gambo, Newfoundland, Canada",48.7854787,-54.2060032
Gananoque,Ontario,NA,NA,"Gananoque, Ontario, Canada",44.3296206,-76.1626654
Gander,Newfoundland,NA,NA,"Gander, Newfoundland, Canada",48.9592291,-54.6187879
Ganges,British Columbia,NA,NA,"Ganges, British Columbia, Canada",48.8550232,-123.506725
Garden Hill,Ontario,NA,NA,"Garden Hill, Ontario, Canada",44.0562004,-78.3999099
Garden River First Nation,Ontario,NA,NA,"Garden River First Nation, Ontario, Canada",46.5344016,-84.1508798
Garnish,Newfoundland,NA,NA,"Garnish, Newfoundland, Canada",47.232071,-55.3620262
Garson,Ontario,NA,NA,"Garson, Ontario, Canada",46.5549401,-80.8611935
Gaspe,Quebec,NA,NA,"Gaspe, Quebec, Canada",48.6146774,-66.0665726
Gatineau,Quebec,NA,NA,"Gatineau, Quebec, Canada",45.4277659,-75.710976
Gaultois,Newfoundland,NA,NA,"Gaultois, Newfoundland, Canada",47.608033,-55.9074587
Gentilly,Quebec,NA,NA,"Gentilly, Quebec, Canada",46.4026464,-72.2743234
Georgetown,Ontario,NA,NA,"Georgetown, Ontario, Canada",43.6553828,-79.9190449
Georgetown,Prince Edward Island,NA,NA,"Georgetown, Prince Edward Island, Canada",46.1844077,-62.5315437
Georgina,Ontario,NA,NA,"Georgina, Ontario, Canada",44.2280235,-79.4644446
Geraldton,Ontario,NA,NA,"Geraldton, Ontario, Canada",49.7188752,-86.9493168
Gibbons,Alberta,NA,NA,"Gibbons, Alberta, Canada",53.8242258,-113.3282658
Gibsons,British Columbia,NA,NA,"Gibsons, British Columbia, Canada",49.4006197,-123.508918
Gift Lake,Alberta,NA,NA,"Gift Lake, Alberta, Canada",55.8831736,-115.8201776
Gilbert Plains,Manitoba,NA,NA,"Gilbert Plains, Manitoba, Canada",51.1439239,-100.4847581
Gillam,Manitoba,NA,NA,"Gillam, Manitoba, Canada",56.3449837,-94.7062234
Gilmour,Ontario,NA,NA,"Gilmour, Ontario, Canada",44.8218809,-77.6116412
Gimli,Manitoba,NA,NA,"Gimli, Manitoba, Canada",50.6323125,-96.9881076
Girardville,Quebec,NA,NA,"Girardville, Quebec, Canada",49.0028916,-72.5468142
Girouxville,Alberta,NA,NA,"Girouxville, Alberta, Canada",55.7544638,-117.3367287
Giscome,British Columbia,NA,NA,"Giscome, British Columbia, Canada",54.0707752,-122.3682348
Gjoa Haven,Nunavut,NA,NA,"Gjoa Haven, Nunavut, Canada",68.6425276,-95.878297
Glace Bay,Nova Scotia,NA,NA,"Glace Bay, Nova Scotia, Canada",46.1949393,-59.9561999
Gladstone,Manitoba,NA,NA,"Gladstone, Manitoba, Canada",50.2254903,-98.9510661
Glaslyn,Saskatchewan,NA,NA,"Glaslyn, Saskatchewan, Canada",53.3608648,-108.3566354
Glassville,New Brunswick,NA,NA,"Glassville, New Brunswick, Canada",46.5542702,-67.4145736
Gleichen,Alberta,NA,NA,"Gleichen, Alberta, Canada",50.866694,-113.04988
Glen Ewen,Saskatchewan,NA,NA,"Glen Ewen, Saskatchewan, Canada",49.2060047,-102.0133789
Glen Robertson,Ontario,NA,NA,"Glen Robertson, Ontario, Canada",45.3600184,-74.5020659
Glen Water,Ontario,NA,NA,"Glen Water, Ontario, Canada",44.3504567,-80.1854505
Glen Williams,Ontario,NA,NA,"Glen Williams, Ontario, Canada",43.668012,-79.9270154
Glenavon,Saskatchewan,NA,NA,"Glenavon, Saskatchewan, Canada",50.1970521,-103.1385703
Glenboro,Manitoba,NA,NA,"Glenboro, Manitoba, Canada",49.5577313,-99.2877494
Glencoe,Ontario,NA,NA,"Glencoe, Ontario, Canada",42.7459759,-81.711604500000007
Glendon,Alberta,NA,NA,"Glendon, Alberta, Canada",54.251111,-111.151389
Glenella,Manitoba,NA,NA,"Glenella, Manitoba, Canada",50.557519,-99.1934671
Glenwood,Alberta,NA,NA,"Glenwood, Alberta, Canada",49.366667,-113.516667
Glenwood,Newfoundland,NA,NA,"Glenwood, Newfoundland, Canada",48.9930149,-54.8733916
Gloucester,Ontario,NA,NA,"Gloucester, Ontario, Canada",45.3639022,-75.5378142
Glovertown,Newfoundland,NA,NA,"Glovertown, Newfoundland, Canada",48.6740048,-54.0341421
Godbout,Quebec,NA,NA,"Godbout, Quebec, Canada",49.323332,-67.59613
Goderich,Ontario,NA,NA,"Goderich, Ontario, Canada",43.7430924,-81.7110949
Gods Lake Narrows,Manitoba,NA,NA,"Gods Lake Narrows, Manitoba, Canada",54.5588933,-94.4913969
Gogama,Ontario,NA,NA,"Gogama, Ontario, Canada",47.6736705,-81.7250895
Gold Bridge,British Columbia,NA,NA,"Gold Bridge, British Columbia, Canada",50.8520571,-122.8404524
Gold River,British Columbia,NA,NA,"Gold River, British Columbia, Canada",49.7807549,-126.0473015
Goldboro,Nova Scotia,NA,NA,"Goldboro, Nova Scotia, Canada",45.1823896,-61.6523557
Golden,British Columbia,NA,NA,"Golden, British Columbia, Canada",51.2992217,-116.9642955
Golden Lake,Ontario,NA,NA,"Golden Lake, Ontario, Canada",45.5728023,-77.358989
Good Hope Lake,British Columbia,NA,NA,"Good Hope Lake, British Columbia, Canada",59.2985669,-129.2792743
Gooderham,Ontario,NA,NA,"Gooderham, Ontario, Canada",44.9071458,-78.3792656
Goodeve,Saskatchewan,NA,NA,"Goodeve, Saskatchewan, Canada",51.0593378,-103.1829681
Goodsoil,Saskatchewan,NA,NA,"Goodsoil, Saskatchewan, Canada",54.399722,-109.226111
Goose Bay,Newfoundland,NA,NA,"Goose Bay, Newfoundland, Canada",48.4226286,-53.8443625
Gore Bay,Ontario,NA,NA,"Gore Bay, Ontario, Canada",45.9167876,-82.4640868
Gormley,Ontario,NA,NA,"Gormley, Ontario, Canada",43.9412657,-79.3989309
Gorrie,Ontario,NA,NA,"Gorrie, Ontario, Canada",43.8711909,-81.1092278
Goshen,Nova Scotia,NA,NA,"Goshen, Nova Scotia, Canada",45.377925,-61.9732333
Goulais River,Ontario,NA,NA,"Goulais River, Ontario, Canada",46.7473606,-84.1522419
Govan,Saskatchewan,NA,NA,"Govan, Saskatchewan, Canada",51.3111278,-104.9928117
Gowganda,Ontario,NA,NA,"Gowganda, Ontario, Canada",47.6545771,-80.7800752
Gracefield,Quebec,NA,NA,"Gracefield, Quebec, Canada",46.0933721,-76.0531906
Grafton,Ontario,NA,NA,"Grafton, Ontario, Canada",43.9920499,-78.0258598
Granby,Quebec,NA,NA,"Granby, Quebec, Canada",45.3990409,-72.721834
Grand Bank,Newfoundland,NA,NA,"Grand Bank, Newfoundland, Canada",47.1006595,-55.7544263
Grand Bay,New Brunswick,NA,NA,"Grand Bay, New Brunswick, Canada",45.3078699,-66.1951887
Grand Beach,Manitoba,NA,NA,"Grand Beach, Manitoba, Canada",50.5676088,-96.603415
Grand Bend,Ontario,NA,NA,"Grand Bend, Ontario, Canada",43.3126644,-81.7578162
Grand Centre,Alberta,NA,NA,"Grand Centre, Alberta, Canada",54.3998143,-110.1978775
Grand Etang,Nova Scotia,NA,NA,"Grand Etang, Nova Scotia, Canada",46.5474402,-61.0481376
Grand Falls,New Brunswick,NA,NA,"Grand Falls, New Brunswick, Canada",47.047563,-67.7407527
Grand Falls,Newfoundland,NA,NA,"Grand Falls, Newfoundland, Canada",48.929718,-55.655365
Grand Falls-Windsor,Newfoundland,NA,NA,"Grand Falls-Windsor, Newfoundland, Canada",48.944151,-55.652618
Grand Forks,British Columbia,NA,NA,"Grand Forks, British Columbia, Canada",49.0312269,-118.4392039
Grand Lake,Nova Scotia,NA,NA,"Grand Lake, Nova Scotia, Canada",44.8931753,-63.5865512
Grand Manan,New Brunswick,NA,NA,"Grand Manan, New Brunswick, Canada",44.6841221,-66.784564
Grand Narrows,Nova Scotia,NA,NA,"Grand Narrows, Nova Scotia, Canada",45.9554897,-60.7903288
Grand Rapids,Manitoba,NA,NA,"Grand Rapids, Manitoba, Canada",53.174765,-99.269714
Grand Valley,Ontario,NA,NA,"Grand Valley, Ontario, Canada",43.8991217,-80.3152465
Grand-Mere,Quebec,NA,NA,"Grand-Mere, Quebec, Canada",46.612894,-72.69516
Grand-Remous,Quebec,NA,NA,"Grand-Remous, Quebec, Canada",46.6192302,-75.9157717
Grand-Sault,New Brunswick,NA,NA,"Grand-Sault, New Brunswick, Canada",47.047563,-67.7407527
Grande Cache,Alberta,NA,NA,"Grande Cache, Alberta, Canada",53.8888135,-119.1185658
Grande Prairie,Alberta,NA,NA,"Grande Prairie, Alberta, Canada",55.17108,-118.7949873
Grande-Anse,New Brunswick,NA,NA,"Grande-Anse, New Brunswick, Canada",47.8132117,-65.1783457
Grande-Entree,Quebec,NA,NA,"Grande-Entree, Quebec, Canada",47.5593682,-61.5252168
Grande-Riviere,Quebec,NA,NA,"Grande-Riviere, Quebec, Canada",48.3984807,-64.4953057
Grande-Vallee,Quebec,NA,NA,"Grande-Vallee, Quebec, Canada",49.2258835,-65.1247061
Grandes-Bergeronnes,Quebec,NA,NA,"Grandes-Bergeronnes, Quebec, Canada",48.2409438,-69.5511921
Grandes-Piles,Quebec,NA,NA,"Grandes-Piles, Quebec, Canada",46.6873452,-72.7263887
Grandview,Manitoba,NA,NA,"Grandview, Manitoba, Canada",51.1567645,-100.7893044
Granisle,British Columbia,NA,NA,"Granisle, British Columbia, Canada",54.8857159,-126.2056804
Granton,Ontario,NA,NA,"Granton, Ontario, Canada",43.2179772,-81.3013714
Granum,Alberta,NA,NA,"Granum, Alberta, Canada",49.870771,-113.5144321
Grasmere,British Columbia,NA,NA,"Grasmere, British Columbia, Canada",49.1317904,-115.0847234
Grassland,Alberta,NA,NA,"Grassland, Alberta, Canada",54.820556,-112.685833
Grassy Lake,Alberta,NA,NA,"Grassy Lake, Alberta, Canada",49.8258502,-111.7004473
Grassy Narrows,Ontario,NA,NA,"Grassy Narrows, Ontario, Canada",50.1490164,-94.0035394
Grassy Narrows First Nation,Ontario,NA,NA,"Grassy Narrows First Nation, Ontario, Canada",NA,NA
Grassy Plains,British Columbia,NA,NA,"Grassy Plains, British Columbia, Canada",53.95,-125.883333
Gravelbourg,Saskatchewan,NA,NA,"Gravelbourg, Saskatchewan, Canada",49.8751033,-106.5557573
Gravenhurst,Ontario,NA,NA,"Gravenhurst, Ontario, Canada",44.91741,-79.373131
Grayson,Saskatchewan,NA,NA,"Grayson, Saskatchewan, Canada",50.7200242,-102.6430165
Great Harbour Deep,Newfoundland,NA,NA,"Great Harbour Deep, Newfoundland, Canada",50.3717447,-56.5184628
Great Village,Nova Scotia,NA,NA,"Great Village, Nova Scotia, Canada",45.4100205,-63.5940174
Green Island Cove,Newfoundland,NA,NA,"Green Island Cove, Newfoundland, Canada",49.5317012,-55.0426529
Green Lake,Saskatchewan,NA,NA,"Green Lake, Saskatchewan, Canada",54.2916374,-107.7926027
Greenfield Park,Quebec,NA,NA,"Greenfield Park, Quebec, Canada",45.4926624,-73.4870499
Greenspond,Newfoundland,NA,NA,"Greenspond, Newfoundland, Canada",49.072966,-53.572083
Greensville,Ontario,NA,NA,"Greensville, Ontario, Canada",43.274734,-79.9965821
Greenville,British Columbia,NA,NA,"Greenville, British Columbia, Canada",55.0326819,-129.5788474
Greenwood,British Columbia,NA,NA,"Greenwood, British Columbia, Canada",49.089585,-118.676876
Greenwood,Nova Scotia,NA,NA,"Greenwood, Nova Scotia, Canada",44.9707109,-64.94348
Grenfell,Saskatchewan,NA,NA,"Grenfell, Saskatchewan, Canada",50.411344,-102.9300253
Grenville,Quebec,NA,NA,"Grenville, Quebec, Canada",45.6239736,-74.5993629
Gretna,Manitoba,NA,NA,"Gretna, Manitoba, Canada",49.007878,-97.5615993
Grimsby,Ontario,NA,NA,"Grimsby, Ontario, Canada",43.1931661,-79.560677
Grimshaw,Alberta,NA,NA,"Grimshaw, Alberta, Canada",56.1879236,-117.608275
Grouard,Alberta,NA,NA,"Grouard, Alberta, Canada",55.5462865,-116.1516332
Guelph,Ontario,NA,NA,"Guelph, Ontario, Canada",43.5460516,-80.2493276
Guigues,Quebec,NA,NA,"Guigues, Quebec, Canada",47.462451,-79.439392
Gull Bay,Ontario,NA,NA,"Gull Bay, Ontario, Canada",49.8039853,-89.107678
Gull Bay First Nation,Ontario,NA,NA,"Gull Bay First Nation, Ontario, Canada",49.813431,-89.1384371
Gull Lake,Saskatchewan,NA,NA,"Gull Lake, Saskatchewan, Canada",50.0958306,-108.4829951
Guysborough,Nova Scotia,NA,NA,"Guysborough, Nova Scotia, Canada",45.3923746,-61.5007534
Gypsumville,Manitoba,NA,NA,"Gypsumville, Manitoba, Canada",51.7667865,-98.6353996
Hadashville,Manitoba,NA,NA,"Hadashville, Manitoba, Canada",49.6763948,-95.9065653
Hafford,Saskatchewan,NA,NA,"Hafford, Saskatchewan, Canada",52.7256225,-107.3521335
Hagersville,Ontario,NA,NA,"Hagersville, Ontario, Canada",42.961976,-80.0517133
Hague,Saskatchewan,NA,NA,"Hague, Saskatchewan, Canada",52.511206,-106.417694
Haileybury,Ontario,NA,NA,"Haileybury, Ontario, Canada",47.4441901,-79.6360804
Haines Junction,Yukon,NA,NA,"Haines Junction, Yukon, Canada",60.7527212,-137.5100384
Hairy Hill,Alberta,NA,NA,"Hairy Hill, Alberta, Canada",53.7630528,-111.9828912
Haldimand,Ontario,NA,NA,"Haldimand, Ontario, Canada",42.945542,-79.8362031
Haliburton,Ontario,NA,NA,"Haliburton, Ontario, Canada",45.1525396,-78.5148132
Halifax,Nova Scotia,NA,NA,"Halifax, Nova Scotia, Canada",44.648618,-63.5859487
Halkirk,Alberta,NA,NA,"Halkirk, Alberta, Canada",52.2832118,-112.1537728
Halton Hills,Ontario,NA,NA,"Halton Hills, Ontario, Canada",43.6512888,-79.9142216
Ham-Nord,Quebec,NA,NA,"Ham-Nord, Quebec, Canada",45.903208,-71.6459751
Hamilton,Ontario,NA,NA,"Hamilton, Ontario, Canada",43.2560802,-79.8728583
Hamiota,Manitoba,NA,NA,"Hamiota, Manitoba, Canada",50.183333,-100.6
Hammond,Quebec,NA,NA,"Hammond, Quebec, Canada",45.9220012,-74.471673
Hampden,Newfoundland,NA,NA,"Hampden, Newfoundland, Canada",49.542903,-56.8567403
Hampstead,New Brunswick,NA,NA,"Hampstead, New Brunswick, Canada",45.6033644,-66.0871382
Hampstead,Quebec,NA,NA,"Hampstead, Quebec, Canada",45.4816781,-73.647192
Hampton,New Brunswick,NA,NA,"Hampton, New Brunswick, Canada",45.5306487,-65.8357469
Hampton,Ontario,NA,NA,"Hampton, Ontario, Canada",43.9717503,-78.7469382
Hanley,Saskatchewan,NA,NA,"Hanley, Saskatchewan, Canada",51.6290586,-106.4385372
Hanmer,Ontario,NA,NA,"Hanmer, Ontario, Canada",46.6530558,-80.9447962
Hanna,Alberta,NA,NA,"Hanna, Alberta, Canada",51.6445566,-111.927479
Hanover,Ontario,NA,NA,"Hanover, Ontario, Canada",44.1520712,-81.0279572
Hantsport,Nova Scotia,NA,NA,"Hantsport, Nova Scotia, Canada",45.0640411,-64.1808647
Hant`s Harbour,Newfoundland,NA,NA,"Hant`s Harbour, Newfoundland, Canada",48.0145312,-53.2598741
Happy Valley-Goose Bay,Newfoundland,NA,NA,"Happy Valley-Goose Bay, Newfoundland, Canada",53.2964352,-60.3111895
Harbour Breton,Newfoundland,NA,NA,"Harbour Breton, Newfoundland, Canada",47.4710255,-55.8257953
Harbour Grace,Newfoundland,NA,NA,"Harbour Grace, Newfoundland, Canada",47.6935761,-53.2128267
Harbour Main-Chapel Cove-Lakev,Newfoundland,NA,NA,"Harbour Main-Chapel Cove-Lakev, Newfoundland, Canada",NA,NA
Hardisty,Alberta,NA,NA,"Hardisty, Alberta, Canada",52.6696007,-111.3093794
Hare Bay,Newfoundland,NA,NA,"Hare Bay, Newfoundland, Canada",51.2610888,-55.777602
Harewood,New Brunswick,NA,NA,"Harewood, New Brunswick, Canada",46.1512552,-65.293251
Harrietsville,Ontario,NA,NA,"Harrietsville, Ontario, Canada",42.9088544,-81.0022854
Harrington Harbour,Quebec,NA,NA,"Harrington Harbour, Quebec, Canada",50.4976785,-59.4785424
Harris,Saskatchewan,NA,NA,"Harris, Saskatchewan, Canada",51.7349299,-107.5835975
Harriston,Ontario,NA,NA,"Harriston, Ontario, Canada",43.9118312,-80.8690127
Harrow,Ontario,NA,NA,"Harrow, Ontario, Canada",42.035586,-82.9183594
Harrowsmith,Ontario,NA,NA,"Harrowsmith, Ontario, Canada",44.4040881,-76.6655313
Hartland,New Brunswick,NA,NA,"Hartland, New Brunswick, Canada",46.2999976,-67.5257163
Hartley Bay,British Columbia,NA,NA,"Hartley Bay, British Columbia, Canada",53.4256795,-129.2531254
Hartney,Manitoba,NA,NA,"Hartney, Manitoba, Canada",49.4815988,-100.5231198
Hastings,Ontario,NA,NA,"Hastings, Ontario, Canada",44.8622979,-77.6788417
Havelock,New Brunswick,NA,NA,"Havelock, New Brunswick, Canada",45.9944724,-65.3157869
Havelock,Ontario,NA,NA,"Havelock, Ontario, Canada",44.4332227,-77.8872927
Havre-Aubert,Quebec,NA,NA,"Havre-Aubert, Quebec, Canada",47.2368858,-61.8494512
Havre-aux-Maisons,Quebec,NA,NA,"Havre-aux-Maisons, Quebec, Canada",47.403573,-61.7959076
Havre-St-Pierre,Quebec,NA,NA,"Havre-St-Pierre, Quebec, Canada",50.2463647,-63.6003951
Hawarden,Saskatchewan,NA,NA,"Hawarden, Saskatchewan, Canada",51.4135446,-106.6016131
Hawk Junction,Ontario,NA,NA,"Hawk Junction, Ontario, Canada",48.0887684,-84.5599688
Hawkesbury,Ontario,NA,NA,"Hawkesbury, Ontario, Canada",45.610281,-74.6055611
Hawke`s Bay,Newfoundland,NA,NA,"Hawke`s Bay, Newfoundland, Canada",NA,NA
Hay Lakes,Alberta,NA,NA,"Hay Lakes, Alberta, Canada",53.1972284,-113.0552191
Hay River,Northwest Territories,NA,NA,"Hay River, Northwest Territories, Canada",60.8155874,-115.7866099
Hays,Alberta,NA,NA,"Hays, Alberta, Canada",50.0971846,-111.7950069
Hazelton,British Columbia,NA,NA,"Hazelton, British Columbia, Canada",55.2553671,-127.670882
Hazlet,Saskatchewan,NA,NA,"Hazlet, Saskatchewan, Canada",50.4003713,-108.591523
Hearst,Ontario,NA,NA,"Hearst, Ontario, Canada",49.690732,-83.666382
Heart`s Content,Newfoundland,NA,NA,"Heart`s Content, Newfoundland, Canada",47.8707148,-53.3642415
Heart`s Delight-Islington,Newfoundland,NA,NA,"Heart`s Delight-Islington, Newfoundland, Canada",47.7626041,-53.4749952
Heart`s Desire,Newfoundland,NA,NA,"Heart`s Desire, Newfoundland, Canada",47.829443,-53.4338135
Heatherton,Nova Scotia,NA,NA,"Heatherton, Nova Scotia, Canada",45.5880513,-61.7920332
Hebertville,Quebec,NA,NA,"Hebertville, Quebec, Canada",48.3925109,-71.6787145
Hebertville-Station,Quebec,NA,NA,"Hebertville-Station, Quebec, Canada",48.4451647,-71.6645532
Hecla,Manitoba,NA,NA,"Hecla, Manitoba, Canada",51.135,-96.6653
Hedley,British Columbia,NA,NA,"Hedley, British Columbia, Canada",49.3582063,-120.07625
Heinsburg,Alberta,NA,NA,"Heinsburg, Alberta, Canada",53.766667,-110.516667
Heisler,Alberta,NA,NA,"Heisler, Alberta, Canada",52.6699978,-112.2237872
